location,calc_2,De Bilt,Verdamping,De Bilt Test
parameter,Waterlevel mean (m A,Precipitation (mm),Precipitation (mm),Precipitation (mm)
1950-01-01 23:00:00,-0.5797810554504395,18.95424,0.0,22.74509
1950-01-01 23:15:00,-0.5652036070823669,,,
1950-01-01 23:30:00,-0.5382310152053833,,,
1950-01-01 23:45:00,-0.5082449913024902,,,
1950-01-02 00:00:00,-0.47380581498146057,10.397269999999999,0.0,12.47672
1950-01-02 00:15:00,-0.4380858540534973,,,
1950-01-02 00:30:00,-0.4061984121799469,,,
1950-01-02 00:45:00,-0.3760035037994385,,,
1950-01-02 01:00:00,-0.34745708107948303,6.93152,0.0,8.317824
1950-01-02 01:15:00,-0.3221116364002228,,,
1950-01-02 01:30:00,-0.3013657331466675,,,
1950-01-02 01:45:00,-0.28390780091285706,,,
1950-01-02 02:00:00,-0.2691769301891327,1.8963599999999998,0.0,2.275632
1950-01-02 02:15:00,-0.25857973098754883,,,
1950-01-02 02:30:00,-0.2540908455848694,,,
1950-01-02 02:45:00,-0.25377321243286133,,,
1950-01-02 03:00:00,-0.2564900815486908,3.46576,0.0,4.158912
1950-01-02 03:15:00,-0.26082828640937805,,,
1950-01-02 03:30:00,-0.2652859389781952,,,
1950-01-02 03:45:00,-0.2698579728603363,,,
1950-01-02 04:00:00,-0.2743958830833435,1.7095200000000002,0.0,2.0514240000000004
1950-01-02 04:15:00,-0.2795221507549286,,,
1950-01-02 04:30:00,-0.2861664593219757,,,
1950-01-02 04:45:00,-0.2937238812446594,,,
1950-01-02 05:00:00,-0.30193325877189636,3.06407,0.0,3.676884
1950-01-02 05:15:00,-0.3100261092185974,,,
1950-01-02 05:30:00,-0.31723058223724365,,,
1950-01-02 05:45:00,-0.32357776165008545,,,
1950-01-02 06:00:00,-0.32923346757888794,1.75623,0.0,2.1074759999999997
1950-01-02 06:15:00,-0.3350536823272705,,,
1950-01-02 06:30:00,-0.3416183888912201,,,
1950-01-02 06:45:00,-0.34864479303359985,,,
1950-01-02 07:00:00,-0.3559327721595764,1.1490200000000002,0.0,1.378824
1950-01-02 07:15:00,-0.3635043799877167,,,
1950-01-02 07:30:00,-0.37190449237823486,,,
1950-01-02 07:45:00,-0.3808475434780121,,,
1950-01-02 08:00:00,-0.3898773193359375,0.9248200000000001,0.0,1.109784
1950-01-02 08:15:00,-0.3993476331233978,,,
1950-01-02 08:30:00,-0.4090072810649872,,,
1950-01-02 08:45:00,-0.4188217520713806,,,
1950-01-02 09:00:00,-0.42871034145355225,1.3452,0.0,1.61424
1950-01-02 09:15:00,-0.43837985396385193,,,
1950-01-02 09:30:00,-0.44756340980529785,,,
1950-01-02 09:45:00,-0.45623108744621277,,,
1950-01-02 10:00:00,-0.46442681550979614,1.121,0.0,1.3452
1950-01-02 10:15:00,-0.4724854826927185,,,
1950-01-02 10:30:00,-0.4804542660713196,,,
1950-01-02 10:45:00,-0.4882955551147461,,,
1950-01-02 11:00:00,-0.49596768617630005,1.21442,0.0,1.4573040000000002
1950-01-02 11:15:00,-0.5034806728363037,,,
1950-01-02 11:30:00,-0.510533332824707,,,
1950-01-02 11:45:00,-0.5136197805404663,,,
1950-01-02 12:00:00,-0.5162182450294495,0.8781200000000001,0.0,1.053744
1950-01-02 12:15:00,-0.5183937549591064,,,
1950-01-02 12:30:00,-0.5207626819610596,,,
1950-01-02 12:45:00,-0.5232664942741394,,,
1950-01-02 13:00:00,-0.5252217054367065,0.95285,0.0,1.14342
1950-01-02 13:15:00,-0.5268470048904419,,,
1950-01-02 13:30:00,-0.5285297632217407,,,
1950-01-02 13:45:00,-0.529999315738678,,,
1950-01-02 14:00:00,-0.5316190123558044,2.09253,0.0,2.5110360000000003
1950-01-02 14:15:00,-0.5324684381484985,,,
1950-01-02 14:30:00,-0.5321075320243835,,,
1950-01-02 14:45:00,-0.5316703915596008,,,
1950-01-02 15:00:00,-0.5308437347412109,0.62073,0.0,0.744876
1950-01-02 15:15:00,-0.5308361649513245,,,
1950-01-02 15:30:00,-0.5321927666664124,,,
1950-01-02 15:45:00,-0.5338685512542725,,,
1950-01-02 16:00:00,-0.5356257557868958,0.46826999999999996,0.0,0.561924
1950-01-02 16:15:00,-0.537903904914856,,,
1950-01-02 16:30:00,-0.5405955910682678,,,
