location,1,De Bilt,Verdamping,De Bilt Test
parameter,Discharge mean(m³/s),Precipitation (mm),Precipitation (mm),Precipitation (mm)
1950-01-02 00:00:00,0.4678359031677246,10.397269999999999,0.0,12.47672
1950-01-02 00:15:00,0.38419029116630554,,,
1950-01-02 00:30:00,0.3027987480163574,,,
1950-01-02 00:45:00,0.2774137854576111,,,
1950-01-02 01:00:00,0.26863470673561096,6.93152,0.0,8.317824
1950-01-02 01:15:00,0.22003266215324402,,,
1950-01-02 01:30:00,0.1885475367307663,,,
1950-01-02 01:45:00,0.18088097870349884,,,
1950-01-02 02:00:00,0.17921879887580872,1.8963599999999998,0.0,2.275632
1950-01-02 02:15:00,0.10373490303754807,,,
1950-01-02 02:30:00,0.061546314507722855,,,
1950-01-02 02:45:00,0.055302027612924576,,,
1950-01-02 03:00:00,0.05417998135089874,3.46576,0.0,4.158912
1950-01-02 03:15:00,0.07958348095417023,,,
1950-01-02 03:30:00,0.09060685336589813,,,
1950-01-02 03:45:00,0.09243497252464294,,,
1950-01-02 04:00:00,0.09279024600982666,1.7095200000000002,0.0,2.0514240000000004
1950-01-02 04:15:00,0.06459007412195206,,,
1950-01-02 04:30:00,0.05155860260128975,,,
1950-01-02 04:45:00,0.049800775945186615,,,
1950-01-02 05:00:00,0.04944305494427681,3.06407,0.0,3.676884
1950-01-02 05:15:00,0.07346440106630325,,,
1950-01-02 05:30:00,0.08116254955530167,,,
1950-01-02 05:45:00,0.0828201100230217,,,
1950-01-02 06:00:00,0.08314501494169235,1.75623,0.0,2.1074759999999997
1950-01-02 06:15:00,0.0620667040348053,,,
1950-01-02 06:30:00,0.05250290408730507,,,
1950-01-02 06:45:00,0.05102470889687538,,,
1950-01-02 07:00:00,0.05062740296125412,1.1490200000000002,0.0,1.378824
1950-01-02 07:15:00,0.03816855326294899,,,
1950-01-02 07:30:00,0.03617081418633461,,,
1950-01-02 07:45:00,0.03531279414892197,,,
1950-01-02 08:00:00,0.035213980823755264,0.9248200000000001,0.0,1.109784
1950-01-02 08:15:00,0.03356966748833656,,,
1950-01-02 08:30:00,0.030076881870627403,,,
1950-01-02 08:45:00,0.029984716325998306,,,
1950-01-02 09:00:00,0.029877275228500366,1.3452,0.0,1.61424
1950-01-02 09:15:00,0.0368800088763237,,,
1950-01-02 09:30:00,0.039584849029779434,,,
1950-01-02 09:45:00,0.039969269186258316,,,
1950-01-02 10:00:00,0.04004065319895744,1.121,0.0,1.3452
1950-01-02 10:15:00,0.03624442592263222,,,
1950-01-02 10:30:00,0.034648630768060684,,,
1950-01-02 10:45:00,0.03435627743601799,,,
1950-01-02 11:00:00,0.03425152599811554,1.21442,0.0,1.4573040000000002
1950-01-02 11:15:00,0.034691642969846725,,,
1950-01-02 11:30:00,0.03504317253828049,,,
1950-01-02 11:45:00,0.036151181906461716,,,
1950-01-02 12:00:00,0.036027468740940094,0.8781200000000001,0.0,1.053744
1950-01-02 12:15:00,0.031784411519765854,,,
1950-01-02 12:30:00,0.029227349907159805,,,
1950-01-02 12:45:00,0.027854284271597862,,,
1950-01-02 13:00:00,0.02782597579061985,0.95285,0.0,1.14342
1950-01-02 13:15:00,0.029030708596110344,,,
1950-01-02 13:30:00,0.029454506933689117,,,
1950-01-02 13:45:00,0.02949288673698902,,,
1950-01-02 14:00:00,0.02950182929635048,2.09253,0.0,2.5110360000000003
1950-01-02 14:15:00,0.04821234568953514,,,
1950-01-02 14:30:00,0.05590083450078964,,,
1950-01-02 14:45:00,0.05740182846784592,,,
1950-01-02 15:00:00,0.05772556737065315,0.62073,0.0,0.744876
1950-01-02 15:15:00,0.03195125609636307,,,
1950-01-02 15:30:00,0.022716054692864418,,,
1950-01-02 15:45:00,0.021018000319600105,,,
1950-01-02 16:00:00,0.021034367382526398,0.46826999999999996,0.0,0.561924
1950-01-02 16:15:00,0.019738443195819855,,,
1950-01-02 16:30:00,0.01726113259792328,,,
1950-01-02 16:45:00,0.017081402242183685,,,
1950-01-02 17:00:00,0.017032565549016,0.8820899999999999,0.0,1.058508
1950-01-02 17:15:00,0.02390168234705925,,,
1950-01-02 17:30:00,0.02653055265545845,,,
1950-01-02 17:45:00,0.02693275734782219,,,
1950-01-02 18:00:00,0.026989901438355446,0.67518,0.0,0.8102159999999999
1950-01-02 18:15:00,0.023514972999691963,,,
1950-01-02 18:30:00,0.022001544013619423,,,
1950-01-02 18:45:00,0.021628810092806816,,,
1950-01-02 19:00:00,0.021522516384720802,0.0,0.0,0.0
1950-01-02 19:15:00,0.010320300236344337,,,
1950-01-02 19:30:00,0.00573883019387722,,,
1950-01-02 19:45:00,0.005096400156617165,,,
1950-01-02 20:00:00,0.004919455852359533,0.53361,0.0,0.640332
1950-01-02 20:15:00,0.011308697983622551,,,
1950-01-02 20:30:00,0.016383139416575432,,,
1950-01-02 20:45:00,0.0175472442060709,,,
1950-01-02 21:00:00,0.0176802109926939,0.29403,0.0,0.35283600000000004
1950-01-02 21:15:00,0.015581654384732246,,,
1950-01-02 21:30:00,0.012824855744838715,,,
1950-01-02 21:45:00,0.012213757261633873,,,
1950-01-02 22:00:00,0.012108413502573967,0.0,0.0,0.0
1950-01-02 22:15:00,0.007310323417186737,,,
1950-01-02 22:30:00,0.005223735701292753,,,
1950-01-02 22:45:00,0.004789483733475208,,,
1950-01-02 23:00:00,0.004466345068067312,0.0,0.0,0.0
1950-01-02 23:15:00,0.004175622947514057,,,
1950-01-02 23:30:00,0.002814576029777527,,,
1950-01-02 23:45:00,0.0001339884620392695,,,
1950-01-03 00:00:00,0.0006456005503423512,0.0,0.0,0.0
1950-01-03 00:15:00,0.00014597747940570116,,,
1950-01-03 00:30:00,-0.0005398557987064123,,,
1950-01-03 00:45:00,-0.0012488729553297162,,,
1950-01-03 01:00:00,-0.0021848969627171755,0.0,0.0,0.0
1950-01-03 01:15:00,-0.003246896667405963,,,
1950-01-03 01:30:00,-0.002516648033633828,,,
1950-01-03 01:45:00,-0.0019896808080375195,,,
1950-01-03 02:00:00,0.0011479525128379464,0.0,0.0,0.0
1950-01-03 02:15:00,0.002750859595835209,,,
1950-01-03 02:30:00,0.0021122454199939966,,,
1950-01-03 02:45:00,0.004083170555531979,,,
1950-01-03 03:00:00,0.0027010245248675346,0.0,0.0,0.0
1950-01-03 03:15:00,0.004480884410440922,,,
1950-01-03 03:30:00,0.004869343712925911,,,
1950-01-03 03:45:00,0.004907316993921995,,,
1950-01-03 04:00:00,0.006434998940676451,0.0,0.0,0.0
1950-01-03 04:15:00,0.003681780304759741,,,
1950-01-03 04:30:00,0.0011229581432417035,,,
1950-01-03 04:45:00,0.0003935869608540088,,,
1950-01-03 05:00:00,0.00025624726549722254,0.0,0.0,0.0
1950-01-03 05:15:00,-0.0003191795840393752,,,
1950-01-03 05:30:00,-0.0011454500490799546,,,
1950-01-03 05:45:00,-0.001598210772499442,,,
1950-01-03 06:00:00,-0.002198617672547698,0.0,0.0,0.0
1950-01-03 06:15:00,-0.0024352902546525,,,
1950-01-03 06:30:00,-0.0016862486954778433,,,
1950-01-03 06:45:00,-0.0015047125052660704,,,
1950-01-03 07:00:00,-0.0013037158641964197,0.0,0.0,0.0
1950-01-03 07:15:00,-0.0012789079919457436,,,
1950-01-03 07:30:00,3.537386146490462e-05,,,
1950-01-03 07:45:00,0.004552271217107773,,,
1950-01-03 08:00:00,0.0035722474567592144,0.0,0.0,0.0
1950-01-03 08:15:00,0.004926927387714386,,,
1950-01-03 08:30:00,0.005691933445632458,,,
1950-01-03 08:45:00,0.006064881570637226,,,
1950-01-03 09:00:00,0.005698744673281908,0.0,0.0,0.0
1950-01-03 09:15:00,0.003956626635044813,,,
1950-01-03 09:30:00,0.0020984571892768145,,,
1950-01-03 09:45:00,0.0016159203369170427,,,
1950-01-03 10:00:00,0.0008088029571808875,0.0,0.0,0.0
1950-01-03 10:15:00,-0.00036907868343405426,,,
1950-01-03 10:30:00,-0.001984738279134035,,,
1950-01-03 10:45:00,-0.00165165972430259,,,
1950-01-03 11:00:00,-0.0018419005209580064,0.0,0.0,0.0
1950-01-03 11:15:00,0.0007314563845284283,,,
1950-01-03 11:30:00,-0.0027496907860040665,,,
1950-01-03 11:45:00,-0.0009283572435379028,,,
1950-01-03 12:00:00,-0.0014244095655158162,0.0,0.0,0.0
1950-01-03 12:15:00,0.0005263630882836878,,,
1950-01-03 12:30:00,0.0035568082239478827,,,
1950-01-03 12:45:00,0.0014944984577596188,,,
1950-01-03 13:00:00,0.003778147744014859,0.0,0.0,0.0
1950-01-03 13:15:00,0.004347649402916431,,,
1950-01-03 13:30:00,0.0048610856756567955,,,
1950-01-03 13:45:00,0.004748327657580376,,,
1950-01-03 14:00:00,0.0033602535258978605,0.0,0.0,0.0
1950-01-03 14:15:00,0.0016644872957840562,,,
1950-01-03 14:30:00,0.00121940893586725,,,
1950-01-03 14:45:00,0.0006018582498654723,,,
1950-01-03 15:00:00,2.1330430172383785e-05,0.0,0.0,0.0
1950-01-03 15:15:00,-0.0006191854481585324,,,
1950-01-03 15:30:00,-0.0016693930374458432,,,
1950-01-03 15:45:00,-0.0014938513049855828,,,
1950-01-03 16:00:00,-0.0016301425639539957,0.0,0.0,0.0
1950-01-03 16:15:00,-0.0016945239622145891,,,
1950-01-03 16:30:00,-0.0016330333892256021,,,
1950-01-03 16:45:00,-0.0006300484528765082,,,
1950-01-03 17:00:00,0.0028684695716947317,0.0,0.0,0.0
1950-01-03 17:15:00,0.0014223901089280844,,,
1950-01-03 17:30:00,0.0032416745088994503,,,
1950-01-03 17:45:00,0.004021056462079287,,,
1950-01-03 18:00:00,0.0036888113245368004,0.0,0.0,0.0
1950-01-03 18:15:00,0.003161726053804159,,,
1950-01-03 18:30:00,0.00352716026827693,,,
1950-01-03 18:45:00,0.001990252872928977,,,
1950-01-03 19:00:00,0.0035925928968936205,0.0,0.0,0.0
1950-01-03 19:15:00,0.0004430288972798735,,,
1950-01-03 19:30:00,0.0009854832896962762,,,
1950-01-03 19:45:00,-0.000886468798853457,,,
1950-01-03 20:00:00,-0.0012768196174874902,0.0,0.0,0.0
