location,1,De Bilt,Verdamping,De Bilt Test
parameter,Waterlevel slope mea,Precipitation (mm),Precipitation (mm),Precipitation (mm)
1950-01-04 13:30:00,-999.9990234375,,,
1950-01-04 13:45:00,-999.9990234375,,,
1950-01-04 14:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 14:15:00,-999.9990234375,,,
1950-01-04 14:30:00,-999.9990234375,,,
1950-01-04 14:45:00,-999.9990234375,,,
1950-01-04 15:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 15:15:00,-999.9990234375,,,
1950-01-04 15:30:00,-999.9990234375,,,
1950-01-04 15:45:00,-999.9990234375,,,
1950-01-04 16:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 16:15:00,-999.9990234375,,,
1950-01-04 16:30:00,-999.9990234375,,,
1950-01-04 16:45:00,-999.9990234375,,,
1950-01-04 17:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 17:15:00,-999.9990234375,,,
1950-01-04 17:30:00,-999.9990234375,,,
1950-01-04 17:45:00,-999.9990234375,,,
1950-01-04 18:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 18:15:00,-999.9990234375,,,
1950-01-04 18:30:00,-999.9990234375,,,
1950-01-04 18:45:00,-999.9990234375,,,
1950-01-04 19:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 19:15:00,-999.9990234375,,,
1950-01-04 19:30:00,-999.9990234375,,,
1950-01-04 19:45:00,-999.9990234375,,,
1950-01-04 20:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 20:15:00,-999.9990234375,,,
1950-01-04 20:30:00,-999.9990234375,,,
1950-01-04 20:45:00,-999.9990234375,,,
1950-01-04 21:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 21:15:00,-999.9990234375,,,
1950-01-04 21:30:00,-999.9990234375,,,
1950-01-04 21:45:00,-999.9990234375,,,
1950-01-04 22:00:00,-999.9990234375,0.0,0.0,0.0
1950-01-04 22:15:00,-999.9990234375,,,
1950-01-04 22:30:00,-999.9990234375,,,
1950-01-04 22:45:00,-999.9990234375,,,
1950-01-04 23:00:00,-999.9990234375,,,
1950-01-04 23:15:00,-999.9990234375,,,
1950-01-04 23:30:00,-999.9990234375,,,
1950-01-04 23:45:00,-999.9990234375,,,
1950-01-05 00:00:00,-999.9990234375,,,
